"","ISO3","species","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"602","ARE","CH4",0.00249370333486673,0.220483218013873,0.26835467821131,0.173039205693513,0.107957208053113,0.0686117058749097,0.0440014555802172,0.0314448999531157,0.0232344596279772,0.0164444179112474,0.0120359698008569,0.00917324447227199,0.00703710464387926,0.00574138218896585,0.00479622278440661,0.00515112385547532,1,1276.62359
"603","ARG","CH4",0.00914834880472523,0.293340636449585,0.306309426035355,0.155593518961102,0.0895783914731504,0.0500390324852612,0.0286359426100981,0.0181546950651463,0.0124606965964865,0.00882148491264125,0.00664150901070999,0.00523969424253456,0.0042991409543702,0.0036883609863033,0.00332455512615819,0.00472456628637194,1,1465.2800538
"604","ARM","CH4",0.0188084747179175,0.246578765145509,0.265086811925708,0.139183010765111,0.0911217665354407,0.0641619703156006,0.0431044217921245,0.0311017506203663,0.0226333855934491,0.0167795250838913,0.0131659090005104,0.0109830187928723,0.0094521026271409,0.0084275029611459,0.0078227980004838,0.0115887861227288,1,26.4517544
"605","AUS","CH4",0.0134826549112834,0.177793208933792,0.194846823121589,0.189230192269998,0.148280492232335,0.0946879279511703,0.0551383487527531,0.035692678689503,0.024566676656771,0.0175759678430573,0.0128700823757169,0.00973328916191975,0.0075575493518398,0.00625802684633015,0.00544079635159121,0.00684528455034927,1,3245.6492509
"606","AUT","CH4",0.00682940355778753,0.589554600921841,0.198654492348509,0.0783862013662814,0.043053577064819,0.0261115441815268,0.0157678196453818,0.0103548594197822,0.00730794126838494,0.00528827250004771,0.00413951457987331,0.00334581545152879,0.00273914150501621,0.00240784434894604,0.00220710801989406,0.0038518638203806,1,573.253036062819
"607","AZE","CH4",0.0108882639811273,0.244294607997382,0.273322331199319,0.174880294758319,0.0964135264995945,0.0593636551874284,0.0377951134321184,0.0265923315380073,0.0193274652889526,0.0139370231316164,0.010621749341395,0.00837397012099228,0.00680894180067474,0.0056900054965662,0.00501031749746601,0.0066804027290406,1,210.838146
"608","BEL","CH4",0.00733971067329756,0.625024452493588,0.209433275274996,0.0721223377249419,0.0358553888509267,0.0194094575744801,0.0105880020558238,0.00636624894681961,0.00420930436202061,0.00276760195132824,0.00195897254441266,0.0014370455888362,0.00107897737897601,0.000887491086620506,0.000748151401390252,0.000773582091541137,1,1174.06158135892
"609","BEN","CH4",0,0.106244849365094,0.261154492322334,0.270018112466242,0.152961244301802,0.0795975470076496,0.0426645677133092,0.0257503149986849,0.0168875321727353,0.0113015781160672,0.00804033325087091,0.00615173135144579,0.00499264073407805,0.00421081723297475,0.0038091171975293,0.0062151217691829,1,1.2071214
"610","BFA","CH4",0,0.152314129789061,0.312257222344966,0.237432477314833,0.127566976948794,0.0674472037825856,0.0384868185291085,0.0225584112969174,0.0132942924783342,0.00825563992001162,0.0053894792410443,0.00387639377544072,0.00307919527379419,0.00257030188512756,0.00240226538282327,0.00306919203715828,1,39.5208
"611","BGD","CH4",0.000122509797484015,0.155873423859392,0.267390503124249,0.205755324224073,0.120879410926248,0.0709241606089893,0.046474052227567,0.032876039781979,0.0243602232574292,0.0182223722826138,0.0141111680341426,0.0112398457161397,0.00906525618169249,0.00760259751844068,0.00655782936155906,0.00854528309800029,1,647.4874854
"612","BGR","CH4",0.000837414113914041,0.0292643496817655,0.116395845153458,0.185151583283592,0.247099984774833,0.200683064589339,0.0936091010702535,0.0417131734177419,0.0247691205412783,0.0165128854608315,0.0122322177363535,0.00919259012749977,0.0071934686819385,0.00567715374865757,0.00483811292138434,0.00482993469715909,1,414.027788251222
"613","BHR","CH4",0.00245021052569626,0.253698080899036,0.285842938567298,0.162506093383966,0.0862209810067407,0.0551537483220837,0.0356087379406748,0.0262787771813652,0.0210545595784712,0.016562325085707,0.013317461749207,0.0110499498409326,0.00875623350131131,0.00744853173197709,0.00639057419179098,0.00766079649374227,1,363.3424614
"614","BIH","CH4",0,0,0.135237560824249,0.237949163460823,0.22094274421071,0.149611474185256,0.0834447404222062,0.0453961281547242,0.0304196695470994,0.0233872526239316,0.0182510247249651,0.014870488580077,0.0122414700128836,0.010242068551247,0.00860186156127905,0.00940435314054989,1,139.3465053
"615","BLR","CH4",0.00212839492163162,0.140752476019502,0.202036144858391,0.223164521768982,0.185018408125454,0.0976715095953932,0.0499558579960702,0.0297043838795811,0.019755857836341,0.0136139049150279,0.00977518802731212,0.00733848936440334,0.00566315769395839,0.00463499683035907,0.00402030887650359,0.00476639929108964,1,431.3349003
"616","BOL","CH4",0.0147525375133799,0.207534408385226,0.237640862221029,0.162822062252695,0.101999964631828,0.0719691067016411,0.0489573486038434,0.0356215128868289,0.0268623882497255,0.0196071285216843,0.0153416135570494,0.0127160126866176,0.0109237812165227,0.00965117209904077,0.00904515348520795,0.0145549469876809,1,62.8318854
"617","BRA","CH4",0.00103581235757754,0.399010258797955,0.325022324037593,0.122916751167167,0.0619876002157379,0.0326800478683535,0.0180930833975911,0.0112772116444221,0.00744404866796613,0.00510491045048993,0.00376580801357202,0.0029132441319914,0.00233210559227974,0.00196758769951826,0.00176142133987122,0.00268778461791526,1,12891.2447534
"618","BRN","CH4",1.52441462673514e-05,0.0271963614705747,0.0702500829493354,0.114176427104811,0.125746329132064,0.118406732750859,0.106158723891848,0.0957494738560387,0.0835415742476063,0.067123043828213,0.0525259753111449,0.0405500683854406,0.0308337373261726,0.0243670573968866,0.0201454440924653,0.0232137241102725,1,48.6829465
"619","BWA","CH4",0,0.00162980593339115,0.267422883829811,0.334925869344776,0.173455517667243,0.0990529884337346,0.0505509030277314,0.0258130890211892,0.0155250849036121,0.00990721753080669,0.00653140323376487,0.00475716611541491,0.00348240060712212,0.0026651149439855,0.00215207113506134,0.00212848427235696,1,44.4489653
"620","CAN","CH4",0.0152773723948536,0.302184768740516,0.297999546896592,0.171793784571908,0.0857705683821028,0.0463779067217014,0.0255046421070939,0.0158140667141761,0.0106301484749316,0.00737797318831669,0.00539892748399731,0.00417012213184075,0.00329122207158835,0.00274504270997016,0.0024132158422842,0.00325069156812721,1,3969.121873
"621","CHE","CH4",0.00334394448075061,0.752447878554605,0.1830471160288,0.0360835705777085,0.0128168506593706,0.00507949513725189,0.00257404190797251,0.00147438692602316,0.000903327956160405,0.00060010462632192,0.000442698336469923,0.000330480955316265,0.000263909124618086,0.000215401829841638,0.00017600995432743,0.000200782944462375,1,1205.34428926033
"622","CHL","CH4",0.0217363534731182,0.446079518538243,0.296344007350904,0.107401668235483,0.0530334263120158,0.0294334077894102,0.0158100173959565,0.00924427884450152,0.00594476640214379,0.00406139860334876,0.00291070016312706,0.00219439262253735,0.00169934400037255,0.00140347074618389,0.00123595946612426,0.00146729005652958,1,5010.1078832294
"623","CHN","CH4",0.00152562512876536,0.158020677248046,0.243497394727582,0.232319718476615,0.138957536232218,0.0793527038950743,0.044912275657121,0.0286139002795594,0.0201390449666988,0.014230467646977,0.0104520532320616,0.00805799459160494,0.00630892533231609,0.0050554391516716,0.00420790440259207,0.00434833903109698,1,70123.0259633703
"624","CIV","CH4",0,0.103899309710769,0.185228436825651,0.208337632508488,0.160414419285372,0.111605987891307,0.0752308727453142,0.0515894029991337,0.0346702315767687,0.0219706570977623,0.0149013720814803,0.0105844011090303,0.00744306914988601,0.00564479441129477,0.00440735691068166,0.00407205569705994,1,58.3866551
"625","CMR","CH4",0,0.0395485892319314,0.165356794327902,0.200629071782838,0.173866239861886,0.113432867542417,0.0805312779797869,0.0590841985738516,0.0433879094571438,0.0321387401606261,0.0243109653272614,0.0186872378136774,0.0148084057094634,0.0121434228425618,0.0101714863560358,0.0119027930326172,1,69.656742
"626","COG","CH4",0,0.0220649795909717,0.0767281359386235,0.112494350282536,0.102643024662404,0.10033647447861,0.0968408862225682,0.0906667274630941,0.0811523288246003,0.0694771409033684,0.0590538904830237,0.0502135581075712,0.0421809091309268,0.0354083295595558,0.0300262470385288,0.0307130173136176,1,30.1735222
"627","COL","CH4",0.00412842747194876,0.115950554763888,0.223415902499955,0.215119375790047,0.135470628740644,0.0801867855807528,0.0517255711899631,0.0370734642151539,0.0292516373066476,0.02335515524543,0.0188965795329931,0.0158226983829863,0.0131426302870203,0.0112748103346104,0.0101601272128744,0.0150256514450855,1,115.3946097
"628","CRI","CH4",0.0118910395323749,0.267377634075626,0.257674502118684,0.176562525590187,0.109714110186524,0.0660124061658568,0.0396338781367653,0.0231748957013556,0.0145831558095223,0.00923066863333084,0.00626675052405116,0.00487169686389473,0.00389836548729331,0.00323938499088396,0.00274706924463243,0.00312191693901728,1,41.0171409
"629","CUB","CH4",0.00153472754947616,0.305822227706146,0.34771003155491,0.1783641278161,0.0765569235735744,0.0351332729299928,0.0208469324900252,0.0124035351850812,0.00742120313304524,0.00458717523316548,0.00299891625356208,0.0020487339143383,0.00150306017627597,0.00114397672576011,0.000912048048247558,0.00101310771029885,1,988.1854289
"630","CUW","CH4",0,0.147856843835024,0.342128913294295,0.285304284992778,0.117779574794029,0.0427164870358246,0.0214112144582435,0.0125631160097668,0.0078721340331503,0.00539397661913894,0.00404388741944464,0.00317484384857958,0.00257280836362193,0.00218034353105061,0.00199136857611994,0.00301020318893286,1,19.380735
"631","CYP","CH4",0,0.12859072126945,0.273495613634846,0.223108723427646,0.120965214509668,0.0737962089717618,0.0499106049403598,0.0351949435764493,0.024783594307509,0.0182502148851242,0.0135582431025187,0.0104208483482946,0.00824688291384992,0.00693327539330864,0.00587063375847819,0.00687427696073401,1,200.644679223355
"632","CZE","CH4",0.000662531585706854,0.154624656469499,0.307845796954401,0.244351761555361,0.134550170663126,0.0661882447089596,0.0326270388669548,0.0182805222301057,0.012043738481218,0.00831072934590031,0.00599084681312669,0.00446771761135883,0.00333836792131791,0.0025807754299923,0.00210626416923728,0.00203083719373522,1,1074.47111975634
"633","DEU","CH4",0.00408773891713695,0.448480828069432,0.214101184806472,0.149757769094576,0.0835854640975141,0.0416081820497265,0.0204179953175336,0.011478081675306,0.00757251549020863,0.00525768075875343,0.00379181496822277,0.00284502252634766,0.00219123326556655,0.00174994973945622,0.00145261435412528,0.00162192486962258,1,10447.5860251698
"634","DNK","CH4",0.0134975234340097,0.582049243739088,0.194056863711477,0.0986861065155331,0.0616183317742281,0.0252538247300663,0.00976251287874,0.00504027505384218,0.00312465948518414,0.00203713114313275,0.00142488289907006,0.00104524152736288,0.000786313598845408,0.000617103704927031,0.000493618190521968,0.000506367613970877,1,832.165915845006
"635","DOM","CH4",0.000287059592193262,0.155591789905062,0.307515727512364,0.240630316287714,0.129758749700756,0.0687699383937369,0.0377114143731461,0.0216442342968084,0.0129548849530652,0.0079613339081569,0.0050436722250494,0.003565753265204,0.00264047667801698,0.00206736313181051,0.00169661440056644,0.0021606713763494,1,237.8281133
"636","DZA","CH4",0.0132718456432484,0.254829959950558,0.279249439000301,0.159251865730747,0.0943840736253711,0.0585503316926944,0.0373021077296625,0.0262470837790148,0.0194251006258,0.0142879962430985,0.0107868198737892,0.00854280745551343,0.00690177378942976,0.00571566319646589,0.00497683399890619,0.00627629766540072,1,637.4905416
"637","ECU","CH4",3.20426923079384e-05,0.0308311741255944,0.17267680206513,0.211603989996649,0.180486330190003,0.118898297429684,0.0853708748337931,0.0596588642129249,0.0383927436314113,0.0262961708343557,0.0189043246399797,0.0141673019186859,0.0114193655645354,0.00967198410914312,0.00866205719878858,0.012927676557014,1,103.2274001
"638","EGY","CH4",0.00204022709128185,0.217886175260572,0.307906982883416,0.206250440673686,0.112738237450617,0.0597116162625221,0.0324431795605704,0.0195938371532544,0.0128844490746633,0.00863007725595153,0.00592226966910491,0.00428364820258414,0.00315331107630992,0.00247507506262756,0.00200471607674523,0.00207575724609297,1,2076.7590236
"639","ERI","CH4",0,0.139348536720793,0.329253218075915,0.248615566599115,0.142617179551601,0.0601075347250718,0.0286942868120714,0.0160416715885775,0.0102926936999875,0.006991708569919,0.00497609847315403,0.00367637839344493,0.00282919339147311,0.00236623374073023,0.00200702929842716,0.00218267035971958,1,14.9870067
"640","ESP","CH4",0.102626327949663,0.196928393445403,0.210537382593349,0.158227018983782,0.102912575271018,0.0674005249486847,0.0445986123155824,0.0314563971425538,0.0242746817375282,0.0182164987766255,0.0132392486695609,0.00946450151787855,0.00658407958962563,0.00498384191088071,0.00410024647081737,0.00444966867704629,1,8827.84189417457
"641","EST","CH4",0.00799251885613923,0.319202012363575,0.241518497721717,0.164326235593755,0.119928939779491,0.0666200040440643,0.0303094867946041,0.0165056790480287,0.0097885314286789,0.00647739812984712,0.0047612459520498,0.00367667885893776,0.0028467595869019,0.00227843787636858,0.0018968295931046,0.00187074437273743,1,452.480485203985
"642","ETH","CH4",0,0.123198275015894,0.298011479072565,0.255381208081084,0.133706185273835,0.072044135832002,0.0408073618038653,0.0244089416261695,0.0155926760972149,0.0108384926205952,0.0078204736261805,0.00560352594900028,0.00405506998775625,0.00306658586163953,0.00257015066019395,0.00289543849200545,1,0.1521189
"643","FIN","CH4",0.0111858314889008,0.303986145892379,0.264479340401861,0.173047041608863,0.106479855226452,0.0582304339836519,0.028574091053958,0.016206108427993,0.0108738928175988,0.00742396203967536,0.00530563236770487,0.00394379025683111,0.00301055146317046,0.00243794339351886,0.00212440542815169,0.00269097414929007,1,2601.33360405202
"644","FRA","CH4",0.00492681047649464,0.59556670487996,0.192338513679313,0.0940628054760354,0.0530678383672784,0.0244493390843599,0.0122025988791817,0.00707014867276709,0.00466424187241569,0.00321717554999195,0.00229977320238877,0.00174569488416673,0.00133473001569853,0.0010721901269368,0.000908767915117311,0.0010726669178944,1,3355.28120731819
"645","GAB","CH4",0,0.0424217344726048,0.144115526150833,0.180158188113784,0.174222770463288,0.122229724360599,0.0849973959853999,0.0640937598719468,0.0478800509880924,0.03564902990996,0.027211222033547,0.02122267154466,0.0166102309837954,0.0134651986147825,0.0116513407957656,0.0140711557109426,1,16.2228785
"646","GBR","CH4",0.0134830966823785,0.48743675573667,0.224695195342286,0.134362246095546,0.071518472702898,0.0292002774556414,0.0138161847437412,0.00829010889081501,0.00532980948938446,0.00342985692466642,0.00239865868769857,0.00176694614610065,0.00132653576992632,0.00106552423194576,0.000892086574361816,0.000988244525939962,1,6351.66190333571
"647","GEO","CH4",0.0110892465197293,0.26127563278713,0.266855922705625,0.112317908955283,0.0674846266784375,0.0521007444655843,0.0411224391221087,0.0349025982490253,0.0304481084562455,0.0252065871186458,0.0212377419423485,0.018341276119982,0.0153504545766823,0.0139418829684393,0.0122193476692304,0.0161054816655035,1,17.3733401
"648","GHA","CH4",1.42908041653413e-05,0.0420502897483145,0.19040102485126,0.225212685309336,0.176131446979331,0.106996597446933,0.0736292667524582,0.0527224669102884,0.036246966966246,0.0253655174469572,0.0178452850934685,0.0133581059328345,0.0106570590770636,0.00896208593745963,0.00798519702718964,0.0124217137166939,1,137.4832034
"649","GIB","CH4",0,0.134466473362861,0.364326837844803,0.321091404653355,0.111273714219791,0.0317985774830027,0.0175009742728643,0.00931515523354613,0.00461419195595427,0.00243438254166442,0.00116041820729591,0.000711782796132518,0.000464482008289695,0.000371455807014467,0.000274117349653707,0.0001960322637717,1,6.1747179
"650","GNQ","CH4",0,0.0385305684318611,0.13399651375549,0.172433306547876,0.172713993829856,0.131501322166401,0.0923291922322341,0.0666857821611569,0.0509313451089579,0.0390084434147689,0.0287647330523017,0.0214804937838192,0.0160365304499293,0.0125581775449483,0.0102416607222232,0.0127879367981764,1,13.4452049
"651","GRC","CH4",0.0023374044433428,0.138018057288138,0.308887550876036,0.269258810538657,0.123077897765125,0.0562308726187273,0.0307351326022747,0.0199707211670523,0.0139418494676837,0.010223012923269,0.00744969774089183,0.00570424850155838,0.00446167378854912,0.00354326005645069,0.0029176014428824,0.00324220877936166,1,927.587698420978
"652","GRL","CH4",0,0.112678180035145,0.248594843679154,0.212705615508304,0.125737087852517,0.0752998270863741,0.057839806264886,0.0465525879668131,0.034578909744505,0.0251601752529748,0.018017773480761,0.0130715868989758,0.00974058811061271,0.00772761448476007,0.00644119001186907,0.00585421362234748,1,3.47598
"653","GTM","CH4",0.0250708406806653,0.531802199919039,0.267403186764862,0.0944892308265379,0.0371109002460981,0.0180172461523828,0.00933147628910839,0.00554423545870406,0.00349048335774078,0.00225537010403126,0.00150637302862715,0.00114515320806766,0.000876781173636624,0.000680554922590546,0.000581076760505008,0.000694891107402679,1,1596.9378746
"654","GUY","CH4",0.00245169691766845,0.251863092445196,0.35833979403461,0.215761147654342,0.102042155124475,0.0395000665507521,0.0136950813969562,0.00725614718706156,0.00366159015132876,0.00200475362288643,0.00130221470369924,0.000709947359463537,0.000471832329309792,0.000353572221560736,0.000275950224775997,0.000310958075913283,1,44.7506699999999
"655","HKG","CH4",0.00057996208785011,0.0371610178344091,0.128970430686256,0.186676760008005,0.192360439260101,0.13433502190245,0.0920892083514578,0.0753190500246811,0.0551217396234508,0.0342216089711377,0.0213567902387425,0.0140388864879455,0.00952693916578661,0.00702293748710145,0.00543616079552624,0.00578304707509887,1,373.826912
"656","HND","CH4",0.00852396680923604,0.356184629979001,0.272440929149914,0.142459535072242,0.0783171788285081,0.0455645530670634,0.0282439276870153,0.0185394845250135,0.012989482461588,0.0092252736198937,0.00710659955305717,0.00552337656090647,0.00438329605827473,0.00367715353569409,0.00315167505594078,0.00366893803665163,1,588.7903284
"657","HRV","CH4",0.00271775815643332,0.133305913389335,0.165306299050235,0.13122536338181,0.173542267796427,0.148363753551204,0.0780779321637126,0.0408868618345078,0.0273299521417183,0.0200935411623342,0.016165712974528,0.013702721499298,0.0115296854116423,0.0102906379791151,0.00986016108358386,0.0176014384241167,1,39.3519063312836
"658","HTI","CH4",0,0.0289631785029709,0.259606526670963,0.28516155065456,0.193124310317816,0.0890642029178238,0.0541931409196397,0.0303100426541786,0.018598657335461,0.0125164172862611,0.00877831301658067,0.00616533710769626,0.00464662495287411,0.00357809737433712,0.00284958621009852,0.00244401407873819,1,32.540442
"659","HUN","CH4",0.00335277527441199,0.348908345584297,0.288662471917183,0.158598338748587,0.08020497804753,0.0437730655884127,0.0243009182196492,0.0144839582944801,0.00993374300052704,0.00710058423927395,0.00531271378469726,0.00416520878629805,0.00339164103685839,0.00287076432794404,0.00244011005015489,0.00250038309969563,1,733.175377794194
"660","IDN","CH4",4.30781851964305e-05,0.0508148560666887,0.15885828487275,0.183397060868036,0.153685342395116,0.106241825424691,0.0778785197636839,0.0635925264277274,0.0523262903027898,0.0401277381734399,0.0301614271563144,0.0233162417624007,0.0182425828084486,0.0147479799586621,0.0124621055928653,0.0141041402411893,1,3352.27836306399
"661","IND","CH4",0.000889307999573131,0.0760379853645497,0.125024875228243,0.250757311758958,0.228011883531711,0.126097164776061,0.0612241040701234,0.0374569113800711,0.0260131034728501,0.0191747861031828,0.0143234192009079,0.0106389015195444,0.00804107715512315,0.00620729907807698,0.00497554995168625,0.0051263194093381,1,15164.355337654
"662","IRL","CH4",0.0159471761304628,0.568500698863742,0.199698548520728,0.102068508004313,0.0560247253110918,0.0252599414862096,0.01184591694107,0.00665249042887575,0.00416139661490665,0.00271524346309638,0.00194423002338825,0.00144739384889948,0.00111708949207993,0.000919099081277825,0.000768616898231974,0.000928924891626069,1,436.984071907407
"663","IRN","CH4",0.0114443232133757,0.241690482705458,0.297296153632796,0.166052555100045,0.0961132757702894,0.0585723932686451,0.0361726062455382,0.0244796729250535,0.017576586695552,0.0127611083972367,0.00960613019930668,0.00746099794072645,0.00598421858566027,0.00498798577364051,0.00432878126889135,0.00547272827778551,1,3377.276936
"664","IRQ","CH4",0.00116821722413207,0.246045438854794,0.347231221440994,0.174128940897803,0.0888518596856551,0.0486151207020077,0.0288200406137506,0.0185712953406169,0.0128213641191527,0.00913535946092604,0.00669407445834926,0.00507066526241401,0.00396323335693826,0.00318125223056129,0.00262519775492301,0.00307671859698196,1,1933.1587334
"665","ISL","CH4",0,0.262862295021127,0.393052364370069,0.22156483501392,0.0655973357316035,0.0209220279864436,0.0126021359674391,0.0083392996464257,0.00519154763434931,0.0033392328940799,0.00220930856264723,0.0014523686913703,0.00103170063328981,0.000739387867689516,0.000577938385167621,0.000518221594378947,1,0.0720839999999999
"666","ISR","CH4",0.00224445410858985,0.111354385026461,0.182754793541384,0.215346695058532,0.168144509776178,0.112209370595736,0.0656981707828195,0.039863841148075,0.0281614503794369,0.0203070313357173,0.0149365967134166,0.0113276936769352,0.00874286855029758,0.00687218411471563,0.00570805559255387,0.0063278995991515,1,477.4970707
"667","ITA","CH4",0.00945309147195325,0.426841713121346,0.261139136175806,0.11735441086694,0.064764288038525,0.03574749936664,0.0213679761769853,0.0149039488067688,0.0112465509747153,0.00849156479303604,0.00669165247671059,0.00548488288043078,0.0045436835082997,0.00387794041271831,0.00345249185996764,0.00463916906915665,1,3815.32021438326
"668","JAM","CH4",1.1460022846097e-05,0.147327831457419,0.323828113099363,0.283436493685034,0.116864531139259,0.059436718085855,0.0350677648224987,0.0167032121726036,0.00774451639880112,0.00382906911626186,0.0020507239051593,0.00120364521424287,0.000805437931127088,0.000660174028475122,0.000513225443598712,0.000517083477455809,1,98.8587846
"669","JOR","CH4",0.00262906211165831,0.211886347106872,0.290525874711701,0.204785675215212,0.119069665755585,0.0688305714275662,0.0365452992314601,0.0212641738975956,0.0135731768057576,0.00884554701506881,0.00606182700716085,0.00439585150972479,0.00340551052548308,0.00278291598339325,0.00243177856087627,0.0029667231348845,1,142.4433096
"670","JPN","CH4",0.0101044178780807,0.416660891154573,0.208736925135212,0.117864594036995,0.0795856405142822,0.0505322280068737,0.033663754690104,0.0247345570148106,0.0178155480827595,0.0121203452200587,0.00836072260061447,0.00601685216152857,0.00442924235962376,0.00341869982452909,0.00280596659831007,0.00314961472164525,1,15069.4404615264
"671","KAZ","CH4",0.00175413757062235,0.0519050966566551,0.265806562383076,0.286397791968785,0.164208184412315,0.0915131130821819,0.0484141597882432,0.0277018222769376,0.0178830658253539,0.0122577834059823,0.00892222770720554,0.00682841381454675,0.00524457162590055,0.00422468047691916,0.00352177855358921,0.00341661045168757,1,1252.1515555
"672","KEN","CH4",0,0.0595115608079593,0.286543623239177,0.28738518659451,0.171131715320735,0.0741736731667985,0.038661995770884,0.0239533269906176,0.016083858048365,0.0115395599489233,0.00853417170178749,0.00631286026414801,0.00488463754110455,0.00396526688850928,0.00339320261392706,0.00392536110255403,1,49.2408879
"673","KGZ","CH4",0,0.0269601991935216,0.260727029106226,0.287982365039275,0.159049210620465,0.0881800503592461,0.0524439595184192,0.0336018290571691,0.0237108449625931,0.0173168598731338,0.0133660940488443,0.0105384206820308,0.00834852273272831,0.00668128636106077,0.00527761293296814,0.00581571551231956,1,14.2002773
"674","KHM","CH4",0,0.156587049275802,0.245940480402971,0.204446239597203,0.15270203004994,0.093663095647637,0.0496139008149267,0.0274782112733921,0.0188513355904647,0.0144665647136381,0.0112181551598754,0.0084183765663389,0.00593491521396314,0.00439567874253894,0.00325827315448014,0.00302569379682979,1,89.7454449
"675","KOR","CH4",0.00315211764029941,0.165790639982582,0.199063563129318,0.184837568333789,0.13932786825232,0.0908976055535713,0.0568185305796794,0.041945276191609,0.0325346385449307,0.0237852436973678,0.017198992353933,0.0127210459101166,0.00964639726795375,0.0076854212284738,0.00655668229406533,0.00803840903999186,1,4946.76465897447
"676","KWT","CH4",0.0115370423040043,0.291508559356869,0.363245821002606,0.167035217803583,0.0701450422577718,0.0335325773913683,0.0199893808461816,0.013083812256608,0.00890020250155386,0.00614935875667355,0.00430105320278614,0.00308721014660313,0.00229790227660539,0.00183671265162936,0.00155066028530422,0.00179944695985163,1,1342.2098914
"677","LAO","CH4",0,0,0.192888672531586,0.261209198703765,0.181801932127848,0.106558944698834,0.0655882112935092,0.0439743175279609,0.0344203576885131,0.026839472429601,0.0208870773992346,0.0169431052798751,0.0142711431125131,0.012196480505879,0.0111426113481744,0.0112784753527066,1,138.9801603
"678","LBN","CH4",0,0.181631263038364,0.37002219624595,0.246858113902574,0.0979041521449015,0.0380491522974785,0.0223567414600802,0.0147566722446699,0.00945962163897781,0.00603802586228492,0.00398894947790506,0.00278255092312127,0.00203912865458638,0.0015536806757685,0.00126798158011488,0.00129176985322302,1,401.4569115
"679","LBY","CH4",0.00484862029932601,0.19649937491802,0.303857648219755,0.215803830739642,0.112933182848379,0.0567648469637214,0.0362502235970618,0.0245427673735438,0.0159850166434022,0.0104414550439766,0.00703011801672215,0.004872206021388,0.00345535916242501,0.00263144355480822,0.00205619308881897,0.00202771350900996,1,586.3822365
"680","LKA","CH4",0,0.146417844204148,0.370712238677702,0.309583094773614,0.118438211553824,0.0304610036283332,0.0106816037845863,0.00532255846681655,0.00317733473448029,0.00185599803211178,0.00114001376454756,0.000737931928391243,0.000503067039214386,0.00033520478697229,0.000263648027230488,0.000370246598027201,1,158.59235
"681","LTU","CH4",0.00592737352310125,0.550514292457185,0.260023075675724,0.0918885621368954,0.0408744844153733,0.019693203074697,0.0105994128525994,0.00661410590836433,0.00440685900929241,0.00277392613783782,0.00192767448539486,0.00142077192170046,0.00107031387148967,0.000849713737687343,0.000705930890451759,0.000710299902205759,1,131.003749650014
"682","LUX","CH4",0,0.83813326557787,0.131138626361679,0.0205668999062531,0.00695642077019423,0.00211241045326354,0.000588945372700808,0.000270211482017228,0.000101278668394313,5.68363008456126e-05,2.81319366777154e-05,1.17432925260413e-05,1.17432925260413e-05,1.17432925260413e-05,1.17432925260413e-05,0,1,70.6879766521292
"683","LVA","CH4",0.0115517061222467,0.222643064598853,0.260681777328791,0.180580543431105,0.114476171730861,0.0715352191801032,0.042333064278911,0.0274751992793465,0.0196484700668713,0.0139529200137459,0.00972363194791453,0.00737472027915656,0.00532832167302375,0.00438604475501671,0.00390208326343921,0.00440706205061529,1,32.0608856450016
"684","MAR","CH4",0.000733834205535636,0.0412626005499591,0.216107055590513,0.268946797421138,0.19776926936295,0.118562397886589,0.0562754196324437,0.0308718280148519,0.0198501370845333,0.0140107171765653,0.0101229865547395,0.00760828856201368,0.00571503353773075,0.0045377253582224,0.00371695331759498,0.00390895574461998,1,288.41117
"685","MDA","CH4",0.00261726671373126,0.210260377735957,0.274662970291986,0.161300581541971,0.121002556132139,0.0831695316980328,0.0486835753649247,0.0295330896543667,0.0196506480603821,0.0131246342819984,0.00989725283100722,0.00760289990348172,0.0057640477332222,0.00442831841358465,0.00355248532581453,0.00474976431740032,1,55.1583
"686","MDG","CH4",0,0.0486874880460483,0.224737723097929,0.253433234094532,0.171374218317582,0.105959313044418,0.0625892720253422,0.0379690794147523,0.0249771259089488,0.0173539113795023,0.0127309792416467,0.00992469057559044,0.00820992625164136,0.00702893467360167,0.00618086199859317,0.00884324192987115,1,31.61882
"687","MEX","CH4",0.0104777444834974,0.263081604410624,0.272636656627802,0.16157253885732,0.100232308788395,0.0622595585394147,0.0400722026514142,0.0267027361200812,0.0178896811845021,0.0123594995958377,0.00889354536811098,0.00664670804883426,0.00513303714772812,0.0041880175367957,0.00357406545728761,0.00428009518235525,1,5478.55592
"688","MKD","CH4",0,0.00832158993368258,0.226158316275512,0.282509102519371,0.188339585124888,0.099221286053349,0.0513371803794189,0.0323564447016291,0.0245475083222038,0.0197920261209687,0.0165496807835975,0.0137707728722657,0.01135737193411,0.00928416961131804,0.00798650877436395,0.00846845659331986,1,33.08932
"689","MLI","CH4",0,0.15125255499712,0.292800804150379,0.227316364584353,0.113767913750635,0.0676649309363718,0.0428586426755821,0.0280554573569497,0.0188159458751945,0.0137364483598626,0.0103437180131202,0.00832214840392495,0.00674777838032076,0.00570524892670783,0.00509414677100993,0.00751789681846918,1,23.8527
